source,campaign,influencer_id,user_id,product,date,orders,revenue
Gritzo,Gritzo_Campaign_3,19,09f2717c-62d6-47e9-91a9-d2e130e8dc0e,Gritzo Product 10,2025-05-30,3,4847.66
MuscleBlaze,MuscleBlaze_Campaign_3,265,c2c758f7-b7a8-4e86-8433-5012569658e5,MuscleBlaze Product 2,2025-07-03,4,5820.72
HKVitals,HKVitals_Campaign_4,250,3e08032c-3ddc-4f81-bdc8-8258b8b8043c,HKVitals Product 6,2025-05-25,3,1645.34
MuscleBlaze,MuscleBlaze_Campaign_5,108,0c3f372f-737d-4494-b5eb-264d97b7677b,MuscleBlaze Product 7,2025-06-06,2,2131.61
MuscleBlaze,MuscleBlaze_Campaign_4,268,61d88c3b-7895-42de-80bf-e6ba8f868e4d,MuscleBlaze Product 5,2025-07-12,4,2703.81
MuscleBlaze,MuscleBlaze_Campaign_3,177,d3a07afb-f1ff-4f5d-bc6f-edc4156b229a,MuscleBlaze Product 2,2025-05-27,3,2678.4
HKVitals,HKVitals_Campaign_4,55,f0e6035f-4c95-49d4-8fee-38c06dd41eb1,HKVitals Product 9,2025-07-05,4,6565.02
Gritzo,Gritzo_Campaign_2,226,87341c06-0ce6-41a3-943b-f38a8a0e5aaf,Gritzo Product 4,2025-05-24,2,2989.27
Gritzo,Gritzo_Campaign_1,155,60747d3d-b1d2-4784-a0f2-5440e5512211,Gritzo Product 1,2025-06-16,3,4621.12
Gritzo,Gritzo_Campaign_1,216,96a05052-ae04-4213-a237-5f06bcdb8f07,Gritzo Product 9,2025-07-19,1,688.68
HKVitals,HKVitals_Campaign_3,118,ce4315a8-86bf-4c3d-aec9-7f1a52d98f1f,HKVitals Product 10,2025-06-19,4,3627.67
HKVitals,HKVitals_Campaign_3,41,f30c2bcd-5ce9-47b2-8982-ce914d9fe930,HKVitals Product 10,2025-06-19,2,1352.02
HKVitals,HKVitals_Campaign_5,282,8caa446b-16c1-4cc8-8ab8-8cb9b19665ec,HKVitals Product 9,2025-07-04,2,2594.28
Gritzo,Gritzo_Campaign_2,245,f187fe14-97f0-41b4-bc65-c61835f446c1,Gritzo Product 6,2025-05-29,4,6817.91
Gritzo,Gritzo_Campaign_4,202,4644e5f5-b818-4ffa-b6da-88e56e4e6b43,Gritzo Product 10,2025-05-27,3,5382.42
Gritzo,Gritzo_Campaign_4,128,b652048a-4098-4105-8a58-57db7af05d0a,Gritzo Product 8,2025-06-09,3,2537.5
MuscleBlaze,MuscleBlaze_Campaign_2,146,70dffae5-9ff3-4ca3-90ba-65c2b9452803,MuscleBlaze Product 10,2025-06-07,3,2318.2
Gritzo,Gritzo_Campaign_2,198,005d5fdb-13dc-43d5-a285-c0b760c1750c,Gritzo Product 5,2025-05-25,4,6741.62
MuscleBlaze,MuscleBlaze_Campaign_1,6,a8fb455d-a8ed-432d-9eda-cc3584314438,MuscleBlaze Product 2,2025-05-29,3,4247.58
HKVitals,HKVitals_Campaign_2,22,28fc9c8e-a22e-43fe-a32b-5670f6f95d45,HKVitals Product 2,2025-07-17,1,1308.34
Gritzo,Gritzo_Campaign_4,41,2fa4ba64-40e0-4a39-88d7-762d0b486b4f,Gritzo Product 7,2025-07-18,2,2831.48
MuscleBlaze,MuscleBlaze_Campaign_3,205,3cf7eb2b-3741-47f5-8372-c30615c65c88,MuscleBlaze Product 6,2025-06-24,2,1897.01
Gritzo,Gritzo_Campaign_1,115,5ef628de-1235-4570-b3e9-7dba92ae7eef,Gritzo Product 4,2025-07-06,4,6472.56
Gritzo,Gritzo_Campaign_3,253,ff0c97f7-215d-4549-abd6-5f6dadb81b0e,Gritzo Product 4,2025-05-27,1,1630.34
HKVitals,HKVitals_Campaign_3,17,952e8312-4208-44d5-8446-db1218450155,HKVitals Product 2,2025-06-22,3,4643.85
HKVitals,HKVitals_Campaign_5,155,c1fb36ce-ff5d-4f30-a07e-09f04c32af1a,HKVitals Product 9,2025-07-03,2,2758.54
HKVitals,HKVitals_Campaign_1,25,c7dae9e9-b2d3-42ec-9885-2b16462e9f99,HKVitals Product 1,2025-06-04,3,4413.48
Gritzo,Gritzo_Campaign_3,155,77a3025a-8947-4b39-9bed-07c97ec726e2,Gritzo Product 6,2025-06-06,1,1043.21
HKVitals,HKVitals_Campaign_5,250,37f6c1c4-4156-4d96-b2e5-756519252fe9,HKVitals Product 10,2025-05-26,1,1819.3
MuscleBlaze,MuscleBlaze_Campaign_2,223,2764fa6d-57aa-4145-85c5-9710523a5f6c,MuscleBlaze Product 3,2025-07-02,2,3791.74
HKVitals,HKVitals_Campaign_4,56,86fa87c8-9e39-48b1-ae88-40a61847b4f6,HKVitals Product 6,2025-07-06,2,2205.14
HKVitals,HKVitals_Campaign_2,62,2a3aa4c4-71a1-4cc6-bc48-b5fd687fed33,HKVitals Product 1,2025-05-24,4,4747.73
HKVitals,HKVitals_Campaign_4,89,ebb82574-bb63-4820-9053-c5613f48aef5,HKVitals Product 3,2025-07-09,2,3892.49
Gritzo,Gritzo_Campaign_4,118,2c21b2d1-1dc5-4d2a-bf86-8abf205cdf8a,Gritzo Product 6,2025-06-04,1,1310.42
HKVitals,HKVitals_Campaign_5,264,f8b24c55-1d82-43dc-b35b-6e3bec858fba,HKVitals Product 1,2025-07-15,2,1269.61
HKVitals,HKVitals_Campaign_3,101,773eaf10-13a8-460c-ab84-97a22538c7cc,HKVitals Product 10,2025-07-09,1,574.78
Gritzo,Gritzo_Campaign_1,6,955d88b1-903e-4691-92c3-131d237eb7b6,Gritzo Product 9,2025-05-29,4,4752.26
MuscleBlaze,MuscleBlaze_Campaign_3,277,f2ba4335-a8d1-49d9-82d6-645124c68c3e,MuscleBlaze Product 10,2025-05-25,2,2513.34
HKVitals,HKVitals_Campaign_2,299,f25021aa-3540-4d1c-8321-6457f1627a5e,HKVitals Product 2,2025-06-13,1,1704.19
HKVitals,HKVitals_Campaign_3,59,4a58530f-ed81-4a5f-8ed6-d8ad89462086,HKVitals Product 1,2025-06-15,1,1272.33
HKVitals,HKVitals_Campaign_2,84,ab611138-ddd7-4f48-bd5f-45f4f3ff0548,HKVitals Product 9,2025-07-18,3,3711.85
Gritzo,Gritzo_Campaign_4,161,fe7e9c13-3af8-4755-90db-e3a3930eac2d,Gritzo Product 10,2025-06-26,1,1163.18
MuscleBlaze,MuscleBlaze_Campaign_1,28,5920b6f9-6187-4a5c-a93c-e673c5c06e8a,MuscleBlaze Product 10,2025-06-04,4,7831.77
HKVitals,HKVitals_Campaign_1,138,439763ba-cce9-4baf-8a80-dc064160fba1,HKVitals Product 6,2025-06-20,2,2713.99
HKVitals,HKVitals_Campaign_1,91,8bb27290-264d-4d41-acbf-ec21552a4663,HKVitals Product 7,2025-07-05,3,1800.61
HKVitals,HKVitals_Campaign_3,206,581849af-f856-4008-b506-7b9b831b9838,HKVitals Product 4,2025-06-22,3,4899.08
HKVitals,HKVitals_Campaign_2,21,5d58eb2f-968f-4b40-bd21-f0a5620de9ec,HKVitals Product 5,2025-06-07,3,5056.54
Gritzo,Gritzo_Campaign_2,29,b46c622b-2665-40c2-8480-eb31efbd9df6,Gritzo Product 5,2025-07-15,3,4968.5
MuscleBlaze,MuscleBlaze_Campaign_1,270,fbb66c34-d1fc-4af4-b72a-8f738c687e66,MuscleBlaze Product 6,2025-06-30,3,4675.59
MuscleBlaze,MuscleBlaze_Campaign_4,145,8385b125-0244-40b0-a1d4-598ea0e95c55,MuscleBlaze Product 2,2025-06-11,2,2296.75
Gritzo,Gritzo_Campaign_4,42,90a26bbd-e968-43d4-9367-b6e5b42f37d2,Gritzo Product 1,2025-06-18,1,948.63
Gritzo,Gritzo_Campaign_2,145,2086bd0f-6865-42f9-9ec2-323b53818866,Gritzo Product 3,2025-07-11,2,2052.17
HKVitals,HKVitals_Campaign_5,299,97f9454a-e818-40bc-93a7-df2a9a6b8981,HKVitals Product 8,2025-06-27,3,2676.6
HKVitals,HKVitals_Campaign_2,21,34ebb631-9314-490b-80b6-d85e9b0693b8,HKVitals Product 6,2025-05-23,1,1331.6
MuscleBlaze,MuscleBlaze_Campaign_2,228,baa5cb33-f21c-415d-be56-2c93b820d1c3,MuscleBlaze Product 9,2025-07-14,2,2470.35
MuscleBlaze,MuscleBlaze_Campaign_4,142,c937e894-6a1a-49da-b7f9-540ca029f76b,MuscleBlaze Product 1,2025-07-14,1,723.41
HKVitals,HKVitals_Campaign_1,39,5a5fd9fa-b8f3-4a21-9215-47fb4492fee0,HKVitals Product 9,2025-05-31,1,620.04
MuscleBlaze,MuscleBlaze_Campaign_1,240,a59a427c-2294-4ef0-b625-505f6f163719,MuscleBlaze Product 5,2025-05-31,1,677.31
Gritzo,Gritzo_Campaign_1,257,c84dcc31-4b83-4b3b-a62a-f182f0011aa0,Gritzo Product 10,2025-06-30,4,2612.39
HKVitals,HKVitals_Campaign_1,120,88620970-3494-4f43-a879-d6b897057045,HKVitals Product 8,2025-07-04,3,2562.16
MuscleBlaze,MuscleBlaze_Campaign_3,80,2c86f032-a74d-43f5-ae19-4c70b37d384d,MuscleBlaze Product 9,2025-06-05,2,1517.13
MuscleBlaze,MuscleBlaze_Campaign_3,154,6ece8b72-5c77-4c32-8d63-598ec6e72523,MuscleBlaze Product 10,2025-07-03,3,3304.51
Gritzo,Gritzo_Campaign_3,193,da29ead0-0f3e-413d-9801-c6a468aa2f30,Gritzo Product 4,2025-06-18,1,1567.75
MuscleBlaze,MuscleBlaze_Campaign_3,79,c50860e6-7564-4a99-b901-6a5c3cac896a,MuscleBlaze Product 4,2025-07-17,3,5883.88
HKVitals,HKVitals_Campaign_3,12,58cf67e5-36ee-4e23-8292-b730ea409d64,HKVitals Product 9,2025-07-19,3,2811.09
HKVitals,HKVitals_Campaign_3,188,98fadd87-2e0a-414c-a820-c995d9d059cc,HKVitals Product 2,2025-07-21,4,2797.4
MuscleBlaze,MuscleBlaze_Campaign_3,114,8750b967-8c05-4b30-b6ba-eafa4fe9b227,MuscleBlaze Product 3,2025-06-10,3,4943.18
MuscleBlaze,MuscleBlaze_Campaign_5,64,54a6ff22-f5b4-4332-836b-0d2f4c8ee39d,MuscleBlaze Product 1,2025-05-27,3,4609.09
Gritzo,Gritzo_Campaign_1,294,ce98176f-6e8c-4504-87ea-9c8b1b0eb5a5,Gritzo Product 9,2025-06-13,4,4591.46
MuscleBlaze,MuscleBlaze_Campaign_3,279,0639f23d-9d11-4a3d-983f-164f9fda8b5f,MuscleBlaze Product 9,2025-06-07,4,7382.73
Gritzo,Gritzo_Campaign_3,100,2a3dd7bb-b51a-4738-8db1-b6afc3ef98d7,Gritzo Product 6,2025-06-04,1,937.13
MuscleBlaze,MuscleBlaze_Campaign_5,64,e5ed997d-07d3-4723-9016-a0a7512b8e3c,MuscleBlaze Product 5,2025-06-20,4,6684.83
MuscleBlaze,MuscleBlaze_Campaign_1,230,679ba8a9-28aa-4585-9d03-3c77ddf64497,MuscleBlaze Product 3,2025-05-27,2,1120.61
HKVitals,HKVitals_Campaign_3,2,41441b09-6aa0-43ba-a81c-261c330d2e7c,HKVitals Product 10,2025-07-15,2,1324.54
Gritzo,Gritzo_Campaign_1,289,2ae01697-dea0-4713-91db-afaa5723ec92,Gritzo Product 8,2025-06-09,3,4205.96
MuscleBlaze,MuscleBlaze_Campaign_4,161,d2a7efa0-8752-45f4-991f-6a0e21aa0988,MuscleBlaze Product 1,2025-06-15,1,1370.78
Gritzo,Gritzo_Campaign_1,30,474dfd77-986f-4898-b84c-97dec525412e,Gritzo Product 1,2025-05-24,4,6483.97
HKVitals,HKVitals_Campaign_1,173,bcee958f-6f13-48f1-b355-eab43570d6f4,HKVitals Product 1,2025-06-11,2,3101.3
HKVitals,HKVitals_Campaign_2,137,e98c8937-3485-406d-bb88-41a8cc0a198d,HKVitals Product 7,2025-07-20,1,748.09
Gritzo,Gritzo_Campaign_5,138,c6bb0a43-0c86-4ad0-8ccf-61e3a117c147,Gritzo Product 10,2025-07-13,4,2067.04
Gritzo,Gritzo_Campaign_5,268,4c0efaae-7af3-427c-bf68-5c040beac1ac,Gritzo Product 8,2025-06-11,4,6675.35
HKVitals,HKVitals_Campaign_3,117,fc65145a-9907-45b0-98d9-2401983d6fb7,HKVitals Product 5,2025-07-11,3,5034.56
MuscleBlaze,MuscleBlaze_Campaign_1,300,b15de2a9-eae1-49a7-8f93-f08dd428f680,MuscleBlaze Product 9,2025-05-31,4,4327.03
HKVitals,HKVitals_Campaign_2,271,a415f1ea-93a0-4fdc-8946-25c44fa5716e,HKVitals Product 10,2025-05-25,1,1205.61
MuscleBlaze,MuscleBlaze_Campaign_1,124,b9868118-37a9-49b0-9f1e-bfa6b612e541,MuscleBlaze Product 8,2025-06-30,1,789.85
HKVitals,HKVitals_Campaign_4,275,188e05bc-5088-42d8-aa6f-3e47e5ab6292,HKVitals Product 5,2025-07-02,4,2976.13
HKVitals,HKVitals_Campaign_2,107,873880f6-3885-41a7-ab86-c9d0b5e266d0,HKVitals Product 4,2025-06-08,1,998.53
MuscleBlaze,MuscleBlaze_Campaign_3,96,277d5329-d7dc-4096-ba70-62c7d95c7c86,MuscleBlaze Product 10,2025-06-26,1,1773.91
HKVitals,HKVitals_Campaign_2,257,4885466d-c87d-443d-8b64-d605d5426b4f,HKVitals Product 7,2025-07-09,2,1262.4
Gritzo,Gritzo_Campaign_3,135,52338459-a4c2-4311-aa2f-f442a1c696b8,Gritzo Product 6,2025-06-21,3,4899.68
HKVitals,HKVitals_Campaign_1,213,609368c1-5c96-47b6-9adc-778f827386b3,HKVitals Product 8,2025-06-15,3,3776.88
MuscleBlaze,MuscleBlaze_Campaign_1,186,2f436c83-520a-4624-b4be-e1e9556b7021,MuscleBlaze Product 8,2025-07-12,3,4560.36
HKVitals,HKVitals_Campaign_4,222,593c6583-520b-4c9e-aa89-fa584581df19,HKVitals Product 8,2025-07-17,4,3265.56
MuscleBlaze,MuscleBlaze_Campaign_3,285,a8914a0f-e735-4871-a6b7-cc3ad840a51b,MuscleBlaze Product 5,2025-07-04,3,2555.78
Gritzo,Gritzo_Campaign_2,128,58349d8b-fd9b-454b-b3ff-ecb157802f3b,Gritzo Product 10,2025-05-30,4,6609.78
Gritzo,Gritzo_Campaign_4,12,05c49c74-adad-47a9-82b7-5416336b11cf,Gritzo Product 2,2025-06-28,4,2217.97
Gritzo,Gritzo_Campaign_3,57,e9ffa298-a8ed-4ce6-b3bd-b38f15cfb24a,Gritzo Product 2,2025-06-04,4,6285.61
Gritzo,Gritzo_Campaign_3,250,04c65c46-521d-492a-b616-6de9a182088d,Gritzo Product 2,2025-07-09,4,4925.9
Gritzo,Gritzo_Campaign_4,56,f3f372a9-fd2d-42d0-aecf-d027e58ea259,Gritzo Product 8,2025-07-13,3,3332.74
Gritzo,Gritzo_Campaign_2,99,33f0c498-68d8-400b-927c-b5e17e420cae,Gritzo Product 7,2025-06-30,3,2554.95
Gritzo,Gritzo_Campaign_5,89,0ccd7d3b-cb59-4a71-a968-4d6f323e2c00,Gritzo Product 4,2025-06-21,4,5851.07
MuscleBlaze,MuscleBlaze_Campaign_4,18,00230b44-91b5-4eb6-aeb4-eb0dc54e25bf,MuscleBlaze Product 8,2025-06-25,4,3913.7
MuscleBlaze,MuscleBlaze_Campaign_2,142,75b88fd4-4562-49fd-8283-696e545e4b43,MuscleBlaze Product 6,2025-06-09,4,7420.16
Gritzo,Gritzo_Campaign_4,211,22ead01c-abb1-4b18-830d-7f46beccd774,Gritzo Product 10,2025-07-17,4,2058.7
HKVitals,HKVitals_Campaign_3,40,b62b4e73-6fac-4a81-9b20-50cf750a64b3,HKVitals Product 10,2025-07-10,1,1170.72
Gritzo,Gritzo_Campaign_2,282,d8797201-3478-4898-91b4-780a63288908,Gritzo Product 4,2025-07-18,3,2388.87
Gritzo,Gritzo_Campaign_5,255,f127b60f-3693-44de-8833-e1a146865546,Gritzo Product 2,2025-06-16,2,2529.35
HKVitals,HKVitals_Campaign_5,178,9be6f371-8168-4212-bc7c-d5e5447f4bfc,HKVitals Product 2,2025-06-12,1,1302.86
Gritzo,Gritzo_Campaign_3,115,61fc5b65-03ab-4e3f-b879-e8b314eaf83a,Gritzo Product 8,2025-07-10,4,4499.15
Gritzo,Gritzo_Campaign_4,35,d11f82c2-2cd0-4c5f-91d7-522b88c9bebb,Gritzo Product 2,2025-05-24,1,899.76
MuscleBlaze,MuscleBlaze_Campaign_4,130,bd84f262-54a2-4af5-a554-8c20f023792b,MuscleBlaze Product 5,2025-07-16,4,6032.57
MuscleBlaze,MuscleBlaze_Campaign_1,161,0901d7c8-88ac-4b2b-919d-9d3ef3a5b88a,MuscleBlaze Product 10,2025-07-09,2,1130.49
Gritzo,Gritzo_Campaign_4,14,e67ac518-613d-45f0-8b50-004f4e435d68,Gritzo Product 10,2025-06-10,2,3143.98
HKVitals,HKVitals_Campaign_1,69,e17e8ade-a7fd-4f7e-9ed8-4e6f5e31c3e7,HKVitals Product 8,2025-07-10,3,2407.65
MuscleBlaze,MuscleBlaze_Campaign_2,176,50760bfb-b510-41a7-ada6-a1533f2e1571,MuscleBlaze Product 4,2025-07-07,1,1256.04
Gritzo,Gritzo_Campaign_2,242,1e612eb4-0bea-40e9-9fe4-0fc1ed1c8eb1,Gritzo Product 1,2025-06-26,1,790.32
Gritzo,Gritzo_Campaign_4,67,5608306d-f0cb-4032-932e-43a718c06c05,Gritzo Product 3,2025-06-19,1,1375.19
Gritzo,Gritzo_Campaign_4,142,0ea6cf45-b095-46f5-af96-d37330ac6220,Gritzo Product 5,2025-05-29,2,2969.21
Gritzo,Gritzo_Campaign_4,3,6be0a196-a923-4636-a55e-0391afb3485d,Gritzo Product 10,2025-06-06,3,2349.51
MuscleBlaze,MuscleBlaze_Campaign_3,179,ae94d209-e125-4b1e-b11e-5768fa9429c1,MuscleBlaze Product 4,2025-07-09,2,1880.85
HKVitals,HKVitals_Campaign_3,65,2541a50a-5bb0-4894-a52d-721057738940,HKVitals Product 10,2025-07-05,3,3157.43
HKVitals,HKVitals_Campaign_1,268,7963e75c-f3ac-472f-8fe8-5b9a7d6fa25f,HKVitals Product 6,2025-05-30,1,1831.18
Gritzo,Gritzo_Campaign_5,183,816a7e47-71eb-4b1d-b67a-6d9f59eb909e,Gritzo Product 1,2025-05-25,1,1860.82
Gritzo,Gritzo_Campaign_2,295,ce465e0a-7cc6-43da-b55b-ef852aaccd66,Gritzo Product 7,2025-06-20,1,1339.24
HKVitals,HKVitals_Campaign_3,263,bdb261e5-202f-49a3-aa96-441b4ba21169,HKVitals Product 1,2025-06-01,3,2362.85
Gritzo,Gritzo_Campaign_1,181,463a6638-53a3-48f5-be33-5abe1daa7e1e,Gritzo Product 1,2025-06-20,3,2357.55
Gritzo,Gritzo_Campaign_3,300,e38703ac-02f2-46df-a378-cbb17525d93f,Gritzo Product 9,2025-06-12,4,5537.47
MuscleBlaze,MuscleBlaze_Campaign_1,149,39911dda-bb17-4aec-a7bf-6c8626406efa,MuscleBlaze Product 5,2025-06-22,3,3131.3
MuscleBlaze,MuscleBlaze_Campaign_5,66,88017380-1cf4-4864-8271-edcca1eb47aa,MuscleBlaze Product 7,2025-06-04,3,5735.17
HKVitals,HKVitals_Campaign_4,49,21e5cea1-5217-4384-87d5-161e4786175d,HKVitals Product 6,2025-06-05,1,910.24
HKVitals,HKVitals_Campaign_4,115,211ffa6f-144f-409f-9c5d-e85067c07d8d,HKVitals Product 7,2025-06-14,2,3847.07
Gritzo,Gritzo_Campaign_2,114,6ee3fe46-6b81-4b64-9fb5-5090a3cff470,Gritzo Product 4,2025-06-26,3,5322.78
HKVitals,HKVitals_Campaign_2,27,4a75c7f6-2f3d-44d7-b3c5-ddde7e30939c,HKVitals Product 3,2025-05-28,4,6172.03
Gritzo,Gritzo_Campaign_3,78,06d78999-c90f-4c8f-9205-e775c047b47e,Gritzo Product 7,2025-06-25,3,2736.72
HKVitals,HKVitals_Campaign_3,162,7b89fa48-272d-4e0b-8398-6d8a8d954c53,HKVitals Product 3,2025-06-26,3,2913.01
Gritzo,Gritzo_Campaign_2,89,d6b6fedb-4d5d-4613-a4ec-4167c34b72b9,Gritzo Product 3,2025-05-31,2,2037.4
MuscleBlaze,MuscleBlaze_Campaign_1,133,4a52392b-9e59-452a-94d9-a93c1caa0cef,MuscleBlaze Product 2,2025-07-08,4,2217.07
MuscleBlaze,MuscleBlaze_Campaign_4,83,42bbdcf7-255b-4799-8cfd-15b9862c6284,MuscleBlaze Product 8,2025-07-08,3,5930.16
MuscleBlaze,MuscleBlaze_Campaign_2,116,a9efa760-c6bc-4b26-b266-ad3e19bb2787,MuscleBlaze Product 2,2025-07-15,2,3383.19
Gritzo,Gritzo_Campaign_4,10,eda35bdd-d281-4fd8-b72d-7b69f8ee2c7c,Gritzo Product 7,2025-07-05,4,4929.62
Gritzo,Gritzo_Campaign_4,135,c085edbf-86db-4534-bec3-ba14087e0ab6,Gritzo Product 10,2025-05-23,1,1096.59
Gritzo,Gritzo_Campaign_4,210,ca4822e0-d539-4cb2-a8dc-13e05ffc29b8,Gritzo Product 3,2025-06-11,1,1671.48
Gritzo,Gritzo_Campaign_5,170,c52913c9-d64b-4cba-b8e0-cb7323fe3ae0,Gritzo Product 7,2025-07-04,2,2621.03
HKVitals,HKVitals_Campaign_3,138,5b841481-55ef-4918-9c21-417fa9144338,HKVitals Product 7,2025-06-13,2,2969.9
MuscleBlaze,MuscleBlaze_Campaign_4,239,9465aa40-7aee-4fe4-b8cb-ba224f81076e,MuscleBlaze Product 3,2025-06-30,4,3831.57
Gritzo,Gritzo_Campaign_5,208,6a969b78-7a90-4907-ab21-4ccf90e9ff72,Gritzo Product 1,2025-06-07,2,2943.64
HKVitals,HKVitals_Campaign_5,123,9eee5747-d26c-40e9-9a1c-b0ddc3a66963,HKVitals Product 4,2025-06-28,3,2925.02
HKVitals,HKVitals_Campaign_5,204,d08e4b94-84be-48a7-a2e5-511d0a4612f1,HKVitals Product 7,2025-07-17,1,934.07
Gritzo,Gritzo_Campaign_1,135,ee933ba1-7cbd-4d95-be94-6e87121d0e4d,Gritzo Product 6,2025-06-26,2,1885.11
MuscleBlaze,MuscleBlaze_Campaign_4,272,7b58f94d-a5eb-4de5-a3fb-cf75032a4e65,MuscleBlaze Product 10,2025-07-21,1,1626.13
Gritzo,Gritzo_Campaign_1,238,3a87bfc3-7276-442f-91e9-94b13f55076b,Gritzo Product 6,2025-06-03,1,946.56
Gritzo,Gritzo_Campaign_1,287,f8bb9b42-dfc2-4850-9bdd-985fd1f80cfb,Gritzo Product 8,2025-06-03,4,5788.47
MuscleBlaze,MuscleBlaze_Campaign_3,89,fb940332-a974-4060-886d-1067457f2d76,MuscleBlaze Product 9,2025-05-25,2,3400.81
HKVitals,HKVitals_Campaign_1,181,86fac424-5f18-4f0b-9d43-22e25b445400,HKVitals Product 9,2025-05-28,4,6576.14
Gritzo,Gritzo_Campaign_1,276,19fcac79-9d4b-4d65-943d-0e8409fe5a2d,Gritzo Product 10,2025-06-22,4,6781.38
MuscleBlaze,MuscleBlaze_Campaign_1,202,04ea9074-5a34-4f82-b3be-aa0b0e243d2e,MuscleBlaze Product 8,2025-06-14,3,1872.46
Gritzo,Gritzo_Campaign_5,291,6ec08041-48d1-4f20-b71c-ef5b784e4a1a,Gritzo Product 9,2025-07-16,4,7193.63
HKVitals,HKVitals_Campaign_1,30,210a1f55-5ad7-414a-aad6-39e7be2d7407,HKVitals Product 10,2025-06-01,3,4528.2
HKVitals,HKVitals_Campaign_1,8,0445d8d9-83f3-4364-aaeb-c0299b86d232,HKVitals Product 9,2025-05-26,2,3250.16
HKVitals,HKVitals_Campaign_5,295,833ab9ac-0b75-4ba5-8085-75ef354d76e6,HKVitals Product 8,2025-07-20,1,1176.49
HKVitals,HKVitals_Campaign_3,247,f6181d26-976a-453a-ac70-6fc257851e0d,HKVitals Product 10,2025-06-02,3,4421.2
HKVitals,HKVitals_Campaign_3,44,e2469a5f-a125-467d-9337-c4faae94e2ef,HKVitals Product 6,2025-06-27,2,3206.45
HKVitals,HKVitals_Campaign_1,287,2ae47c74-1e91-4807-973f-10c57c6fbd93,HKVitals Product 3,2025-07-13,4,4652.01
Gritzo,Gritzo_Campaign_3,80,4bb6ae4b-4ed8-40a0-834c-a70e268d0a71,Gritzo Product 10,2025-06-24,4,4070.4
Gritzo,Gritzo_Campaign_3,174,7b8ca0ac-9fe6-49d7-aed3-1c6ca08a67ab,Gritzo Product 10,2025-06-26,1,1505.95
MuscleBlaze,MuscleBlaze_Campaign_5,73,5d4d9769-1a42-48f8-8104-74531794936f,MuscleBlaze Product 8,2025-05-26,4,6013.32
MuscleBlaze,MuscleBlaze_Campaign_1,10,343f6789-b89d-45ca-89a3-7e65d02b0e7a,MuscleBlaze Product 10,2025-05-23,2,1230.01
Gritzo,Gritzo_Campaign_5,254,da2729d9-b6e7-4f2d-8cd4-3066aa96aea3,Gritzo Product 5,2025-06-27,2,1809.53
MuscleBlaze,MuscleBlaze_Campaign_4,55,d7f782f7-90c2-4a32-8274-5499dd026022,MuscleBlaze Product 5,2025-07-03,4,7546.48
MuscleBlaze,MuscleBlaze_Campaign_5,60,a9cc2c67-1ed6-44fc-95a0-75b7657bb444,MuscleBlaze Product 3,2025-07-05,4,7992.19
MuscleBlaze,MuscleBlaze_Campaign_3,127,619eff7e-f7d8-46a8-8228-a0c88a84db7c,MuscleBlaze Product 5,2025-06-13,1,828.22
MuscleBlaze,MuscleBlaze_Campaign_3,5,6b80b9f9-2aee-4848-b0eb-08f49e88f325,MuscleBlaze Product 10,2025-07-10,2,3640.04
HKVitals,HKVitals_Campaign_1,225,35edbe9d-b510-4370-b83a-5e1e701e8e66,HKVitals Product 5,2025-07-14,4,6597.5
Gritzo,Gritzo_Campaign_5,71,fecb5f4c-9f78-4021-9bbb-645d0346248d,Gritzo Product 2,2025-07-09,4,7059.38
MuscleBlaze,MuscleBlaze_Campaign_2,148,b9f44ba0-8797-4314-8339-35f0bab17b77,MuscleBlaze Product 10,2025-07-19,2,1950.24
Gritzo,Gritzo_Campaign_3,281,b0a89549-099d-4946-814e-0df48e499a09,Gritzo Product 8,2025-07-07,3,4059.94
MuscleBlaze,MuscleBlaze_Campaign_2,291,98c9a932-27b5-4458-bcca-301bb21865bc,MuscleBlaze Product 5,2025-07-08,4,6788.71
HKVitals,HKVitals_Campaign_5,5,5015ee7a-3cc5-4239-a5bb-e696630c9312,HKVitals Product 3,2025-07-17,4,6147.84
MuscleBlaze,MuscleBlaze_Campaign_1,181,ad875564-9f30-48b8-8ebc-5889d645b775,MuscleBlaze Product 6,2025-07-05,3,3481.42
MuscleBlaze,MuscleBlaze_Campaign_2,236,f7dd1c2d-0d6f-48fe-97b3-62ac96e21eb2,MuscleBlaze Product 10,2025-06-22,3,2128.48
HKVitals,HKVitals_Campaign_4,90,3b8942b1-0512-4fa1-9983-a95f8136791e,HKVitals Product 7,2025-07-08,3,4863.91
MuscleBlaze,MuscleBlaze_Campaign_2,158,13d58653-3893-4ed7-86eb-c416723f650b,MuscleBlaze Product 8,2025-07-09,3,2951.08
MuscleBlaze,MuscleBlaze_Campaign_3,281,2800b0c8-82e3-44bb-866c-e7987c1d58b8,MuscleBlaze Product 10,2025-07-03,4,5268.4
MuscleBlaze,MuscleBlaze_Campaign_1,118,4aa8c0ee-a9b2-4038-a9ba-6edb994832ea,MuscleBlaze Product 5,2025-06-28,1,698.95
MuscleBlaze,MuscleBlaze_Campaign_4,230,0f104eb6-5f56-4368-b008-4bf8bee09abe,MuscleBlaze Product 3,2025-06-26,4,2664.35
HKVitals,HKVitals_Campaign_3,108,71a1032b-b8ac-4386-b50d-8263c4bf8f81,HKVitals Product 8,2025-07-18,4,2080.23
